data_type,cancer,year,sex,age_group,count,age_specific_rate,asr_2001,asr_2023,asr_who,asr_segi,age_start
Actual,Non-melanoma skin cancer (rare types),2013,Males,All ages combined,575,5.0,4.9,6.5,3.1,2.6,
Actual,Non-melanoma skin cancer (rare types),2014,Males,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,30-34,1,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,35-39,6,0.8,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,40-44,8,1.0,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,45-49,16,2.1,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,50-54,26,3.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,55-59,24,3.4,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,60-64,54,8.7,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,65-69,54,9.7,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,70-74,92,23.1,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,75-79,81,28.3,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,80-84,81,41.3,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,85-89,79,68.7,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,90+,36,73.7,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2014,Males,All ages combined,560,4.8,4.6,6.1,3.0,2.5,
Actual,Non-melanoma skin cancer (rare types),2015,Males,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,25-29,3,0.3,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,30-34,4,0.5,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,35-39,4,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,40-44,7,0.9,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,45-49,15,2.0,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,50-54,14,1.8,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,55-59,33,4.6,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,60-64,41,6.5,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,65-69,68,11.9,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,70-74,72,17.3,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,75-79,110,36.9,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,80-84,94,47.5,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,85-89,90,75.4,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,90+,41,78.0,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2015,Males,All ages combined,598,5.1,4.8,6.4,3.1,2.5,
Actual,Non-melanoma skin cancer (rare types),2016,Males,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,20-24,0,0.0,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,25-29,2,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,30-34,0,0.0,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,40-44,9,1.1,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,45-49,10,1.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,50-54,16,2.1,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,55-59,35,4.8,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,60-64,43,6.7,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,65-69,70,11.9,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,70-74,82,18.8,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,75-79,106,34.4,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,80-84,107,52.8,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,85-89,92,75.1,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,90+,61,107.4,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2016,Males,All ages combined,637,5.3,4.9,6.7,3.1,2.5,
Actual,Non-melanoma skin cancer (rare types),2017,Males,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,30-34,3,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,35-39,3,0.4,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,40-44,9,1.1,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,45-49,14,1.7,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,50-54,18,2.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,55-59,29,3.9,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,60-64,56,8.6,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,65-69,88,15.0,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,70-74,116,24.7,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,75-79,113,35.2,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,80-84,127,60.6,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,85-89,91,73.1,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,90+,66,110.9,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2017,Males,All ages combined,736,6.0,5.5,7.4,3.5,2.9,
Actual,Non-melanoma skin cancer (rare types),2018,Males,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,25-29,1,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,30-34,3,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,35-39,8,0.9,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,40-44,6,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,45-49,9,1.1,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,50-54,15,2.0,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,55-59,30,4.0,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,60-64,32,4.8,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,65-69,53,9.0,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,70-74,104,20.9,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,75-79,99,29.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,80-84,104,47.7,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,85-89,99,78.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,90+,69,110.4,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2018,Males,All ages combined,634,5.1,4.6,6.3,2.9,2.3,
Actual,Non-melanoma skin cancer (rare types),2019,Males,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,20-24,3,0.3,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,25-29,4,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,30-34,2,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,35-39,1,0.1,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,40-44,4,0.5,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,45-49,18,2.2,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,50-54,21,2.8,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,55-59,30,3.9,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,60-64,53,7.8,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,65-69,92,15.4,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,70-74,118,22.8,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,75-79,157,45.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,80-84,158,69.4,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,85-89,118,91.8,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,90+,68,104.1,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2019,Males,All ages combined,849,6.7,6.0,8.1,3.8,3.1,
Projections,Non-melanoma skin cancer (rare types),2020,Males,00-04,0,0.0,,,,,0.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,05-09,0,0.0,,,,,5.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,10-14,0,0.0,,,,,10.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,20-24,3,0.3,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,25-29,2,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,30-34,2,0.2,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,35-39,2,0.2,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,40-44,6,0.7,,,,,40.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,45-49,16,1.9,,,,,45.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,50-54,22,2.9,,,,,50.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,55-59,33,4.3,,,,,55.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,60-64,50,7.2,,,,,60.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,65-69,82,13.4,,,,,65.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,70-74,126,23.3,,,,,70.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,75-79,142,38.6,,,,,75.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,80-84,149,62.2,,,,,80.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,85-89,122,92.9,,,,,85.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,90+,81,117.6,,,,,90.0
Projections,Non-melanoma skin cancer (rare types),2020,Males,All ages combined,838,6.6,5.7,7.7,3.6,2.9,
Projections,Non-melanoma skin cancer (rare types),2021,Males,00-04,0,0.0,,,,,0.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,05-09,0,0.0,,,,,5.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,10-14,0,0.0,,,,,10.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,15-19,0,0.0,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,20-24,3,0.4,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,25-29,2,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,30-34,2,0.2,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,35-39,2,0.2,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,40-44,7,0.9,,,,,40.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,45-49,16,2.0,,,,,45.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,50-54,23,2.9,,,,,50.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,55-59,34,4.5,,,,,55.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,60-64,50,7.0,,,,,60.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,65-69,85,13.8,,,,,65.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,70-74,134,24.2,,,,,70.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,75-79,153,39.4,,,,,75.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,80-84,159,63.6,,,,,80.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,85-89,131,96.5,,,,,85.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,90+,89,121.8,,,,,90.0
Projections,Non-melanoma skin cancer (rare types),2021,Males,All ages combined,890,7.0,5.8,7.9,3.7,3.0,
Projections,Non-melanoma skin cancer (rare types),2022,Males,00-04,0,0.0,,,,,0.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,05-09,0,0.0,,,,,5.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,10-14,1,0.1,,,,,10.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,15-19,1,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,20-24,3,0.4,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,25-29,2,0.2,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,35-39,2,0.2,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,40-44,7,0.8,,,,,40.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,45-49,16,2.0,,,,,45.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,50-54,24,2.9,,,,,50.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,55-59,34,4.5,,,,,55.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,60-64,52,7.2,,,,,60.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,65-69,88,14.0,,,,,65.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,70-74,137,24.9,,,,,70.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,75-79,170,40.5,,,,,75.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,80-84,174,66.7,,,,,80.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,85-89,142,100.3,,,,,85.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,90+,97,127.9,,,,,90.0
Projections,Non-melanoma skin cancer (rare types),2022,Males,All ages combined,953,7.4,6.1,8.2,3.8,3.1,
Projections,Non-melanoma skin cancer (rare types),2023,Males,00-04,0,0.0,,,,,0.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,05-09,0,0.0,,,,,5.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,10-14,1,0.1,,,,,10.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,15-19,1,0.1,,,,,15.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,20-24,3,0.4,,,,,20.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,25-29,4,0.4,,,,,25.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,30-34,3,0.3,,,,,30.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,35-39,3,0.3,,,,,35.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,40-44,7,0.8,,,,,40.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,45-49,16,2.0,,,,,45.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,50-54,26,3.1,,,,,50.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,55-59,35,4.7,,,,,55.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,60-64,52,7.0,,,,,60.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,65-69,90,14.1,,,,,65.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,70-74,143,25.7,,,,,70.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,75-79,186,41.6,,,,,75.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,80-84,184,68.3,,,,,80.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,85-89,156,105.9,,,,,85.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,90+,103,133.8,,,,,90.0
Projections,Non-melanoma skin cancer (rare types),2023,Males,All ages combined,1013,7.8,6.3,8.5,3.9,3.2,
Actual,Non-melanoma skin cancer (rare types),2001,Persons,00-04,1,0.1,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,20-24,4,0.3,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,30-34,3,0.2,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,35-39,4,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,40-44,13,0.9,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,45-49,15,1.1,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,50-54,22,1.7,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,55-59,25,2.5,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,60-64,26,3.2,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,65-69,57,8.4,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,70-74,69,10.9,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,75-79,93,18.0,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,80-84,70,21.4,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,85-89,71,39.6,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,90+,25,29.7,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2001,Persons,All ages combined,502,2.6,2.6,3.4,1.7,1.5,
Actual,Non-melanoma skin cancer (rare types),2002,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,20-24,2,0.2,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,25-29,6,0.4,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,35-39,4,0.3,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,40-44,10,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,45-49,18,1.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,50-54,23,1.8,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,55-59,32,3.0,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,60-64,42,5.0,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,65-69,47,6.8,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,70-74,73,11.6,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,75-79,91,17.4,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,80-84,97,28.1,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,85-89,63,34.2,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,90+,25,28.3,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2002,Persons,All ages combined,535,2.7,2.7,3.5,1.8,1.5,
Actual,Non-melanoma skin cancer (rare types),2003,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,10-14,2,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,15-19,2,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,30-34,4,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,35-39,8,0.6,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,40-44,12,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,45-49,18,1.3,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,50-54,31,2.4,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,55-59,34,3.0,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,60-64,40,4.6,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,65-69,44,6.2,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,70-74,71,11.4,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,75-79,89,16.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,80-84,88,24.3,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,85-89,59,31.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,90+,25,27.2,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2003,Persons,All ages combined,531,2.7,2.6,3.4,1.8,1.5,
Actual,Non-melanoma skin cancer (rare types),2004,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,10-14,0,0.0,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,15-19,0,0.0,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,20-24,2,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,25-29,2,0.1,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,30-34,5,0.3,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,35-39,10,0.7,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,40-44,12,0.8,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,45-49,11,0.8,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,50-54,23,1.8,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,55-59,40,3.4,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,60-64,35,3.9,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,65-69,48,6.6,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,70-74,72,11.6,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,75-79,87,16.1,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,80-84,103,27.1,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,85-89,74,39.0,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,90+,40,41.4,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2004,Persons,All ages combined,564,2.8,2.7,3.6,1.8,1.5,
Actual,Non-melanoma skin cancer (rare types),2005,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,10-14,1,0.1,,,,,10.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,15-19,1,0.1,,,,,15.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,20-24,1,0.1,,,,,20.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,25-29,3,0.2,,,,,25.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,30-34,2,0.1,,,,,30.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,35-39,8,0.5,,,,,35.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,40-44,10,0.7,,,,,40.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,45-49,18,1.2,,,,,45.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,50-54,17,1.3,,,,,50.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,55-59,27,2.2,,,,,55.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,60-64,37,4.0,,,,,60.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,65-69,44,5.8,,,,,65.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,70-74,62,10.0,,,,,70.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,75-79,129,23.7,,,,,75.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,80-84,104,26.5,,,,,80.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,85-89,75,37.5,,,,,85.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,90+,33,32.2,,,,,90.0
Actual,Non-melanoma skin cancer (rare types),2005,Persons,All ages combined,572,2.8,2.7,3.6,1.7,1.4,
Actual,Non-melanoma skin cancer (rare types),2006,Persons,00-04,0,0.0,,,,,0.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,05-09,0,0.0,,,,,5.0
Actual,Non-melanoma skin cancer (rare types),2006,Persons,10-14,2,0.1,,,,,10.0
